lon,lat,price_sqm
139.76198315620422,35.75053508135687,50.00
139.76198315620422,35.75053508135687,38.75
139.76198315620422,35.75053508135687,52.00
139.76198315620422,35.75053508135687,38.75
139.76198315620422,35.75053508135687,45.00
139.76198315620422,35.75053508135687,48.00
139.76198315620422,35.75053508135687,40.00
139.76198315620422,35.75053508135687,32.00
139.77002441883087,35.788793960725926,49.23
139.77002441883087,35.788793960725926,35.00
139.77002441883087,35.788793960725926,40.00
139.77002441883087,35.788793960725926,40.00
139.77002441883087,35.788793960725926,43.08
139.77002441883087,35.788793960725926,58.67
139.77002441883087,35.788793960725926,58.67
139.77002441883087,35.788793960725926,46.67
139.77002441883087,35.788793960725926,57.33
139.77002441883087,35.788793960725926,68.57
139.77002441883087,35.788793960725926,64.00
139.77002441883087,35.788793960725926,45.00
139.77002441883087,35.788793960725926,38.46
139.77002441883087,35.788793960725926,47.69
139.77002441883087,35.788793960725926,34.12
139.78147208690643,35.778858867580055,38.46
139.78147208690643,35.778858867580055,75.29
139.78147208690643,35.778858867580055,62.50
139.78147208690643,35.778858867580055,63.08
139.78147208690643,35.778858867580055,32.00
139.78147208690643,35.778858867580055,44.62
139.78147208690643,35.778858867580055,45.33
139.78147208690643,35.778858867580055,48.00
139.78147208690643,35.778858867580055,33.85
139.78147208690643,35.778858867580055,35.38
139.78147208690643,35.778858867580055,30.77
139.78147208690643,35.778858867580055,52.31
139.78147208690643,35.778858867580055,50.67
139.78147208690643,35.778858867580055,70.77
139.78147208690643,35.778858867580055,45.00
139.78147208690643,35.778858867580055,16.00
139.7706949710846,35.76841327847842,43.08
139.7706949710846,35.76841327847842,55.71
139.7706949710846,35.76841327847842,43.53
139.7706949710846,35.76841327847842,40.00
139.7706949710846,35.76841327847842,47.50
139.77030873298645,35.77390608847142,51.43
139.77030873298645,35.77390608847142,21.25
139.77030873298645,35.77390608847142,18.18
139.77030873298645,35.77390608847142,57.14
139.77030873298645,35.77390608847142,30.77
139.77030873298645,35.77390608847142,60.00
139.77030873298645,35.77390608847142,25.71
139.77030873298645,35.77390608847142,33.85
139.77030873298645,35.77390608847142,68.57
139.77030873298645,35.77390608847142,41.43
139.77030873298645,35.77390608847142,35.38
139.77030873298645,35.77390608847142,41.43
139.77030873298645,35.77390608847142,63.33
139.77030873298645,35.77390608847142,89.09
139.77030873298645,35.77390608847142,50.77
139.77030873298645,35.77390608847142,64.29
139.77030873298645,35.77390608847142,68.57
139.77030873298645,35.77390608847142,67.69
139.77030873298645,35.77390608847142,67.27
139.77030873298645,35.77390608847142,89.09
139.77030873298645,35.77390608847142,70.00
139.77030873298645,35.77390608847142,68.00
139.77030873298645,35.77390608847142,60.00
139.77030873298645,35.77390608847142,38.00
139.77008879184723,35.78147875425503,63.33
139.77008879184723,35.78147875425503,42.86
139.77008879184723,35.78147875425503,35.00
139.77008879184723,35.78147875425503,30.91
139.77008879184723,35.78147875425503,58.18
139.77008879184723,35.78147875425503,63.33
139.77008879184723,35.78147875425503,35.38
139.77008879184723,35.78147875425503,64.62
139.77008879184723,35.78147875425503,80.00
139.77008879184723,35.78147875425503,50.00
139.77008879184723,35.78147875425503,58.00
139.77008879184723,35.78147875425503,76.00
139.77008879184723,35.78147875425503,52.00
139.77008879184723,35.78147875425503,34.67
139.77008879184723,35.78147875425503,84.00
139.77008879184723,35.78147875425503,56.67
139.77008879184723,35.78147875425503,80.00
139.77008879184723,35.78147875425503,60.00
139.77008879184723,35.78147875425503,61.33
139.77008879184723,35.78147875425503,24.44
139.77008879184723,35.78147875425503,40.00
139.77008879184723,35.78147875425503,23.33
139.77008879184723,35.78147875425503,26.67
139.77008879184723,35.78147875425503,24.44
139.77008879184723,35.78147875425503,32.73
139.77008879184723,35.78147875425503,26.67
139.77008879184723,35.78147875425503,52.50
139.77008879184723,35.78147875425503,49.33
139.77027654647827,35.75470136063977,69.33
139.77027654647827,35.75470136063977,33.33
139.77027654647827,35.75470136063977,73.33
139.77027654647827,35.75470136063977,55.56
139.77027654647827,35.75470136063977,32.31
139.77027654647827,35.75470136063977,32.31
139.77027654647827,35.75470136063977,64.00
139.77027654647827,35.75470136063977,36.92
139.77027654647827,35.75470136063977,54.00
139.77027654647827,35.75470136063977,35.38
139.77027654647827,35.75470136063977,47.00
